Date,SPY,SPY_Volume,VOO,VOO_Volume,IVV,IVV_Volume,QQQ,QQQ_Volume,DIA,DIA_Volume,TLT,TLT_Volume,GOVT,GOVT_Volume,IEF,IEF_Volume,SHY,SHY_Volume,GLD,GLD_Volume,IAU,IAU_Volume,LQD,LQD_Volume,VCIT,VCIT_Volume,VCSH,VCSH_Volume,IGSB,IGSB_Volume,AMZN,AMZN_Volume,AAPL,AAPL_Volume,MSFT,MSFT_Volume,FB,FB_Volume,GOOG,GOOG_Volume,GOOGL,GOOGL_Volume,NFLX,NFLX_Volume,TSLA,TSLA_Volume
16/10/2020 17:44,350.34,19834400,321.85,479346,351.57,450015,292.59,10079842,287.99,804392,161.29,2666710,27.82,524491,121.26,804596,86.43,549534,178.62,1555786,18.15,6114716,135.62,3410844,96.16,866995,82.93,349252,54.96,156255,3383.49,1426190,120.93,33458260,221.56,6664555,268.51,5053884,1579.97,347657,1576.82,374721,542.71,1735122,450.26,8722906
16/10/2020 17:45,350.29,20024844,321.82,481669,351.55,451443,292.59,10148651,287.9,808307,161.31,2703365,27.82,525161,121.26,810373,86.43,549534,178.6,1577770,18.15,6172932,135.6,3420467,96.15,871548,82.93,353381,54.96,156412,3385.94,1433378,120.97,33618291,221.6,6699641,268.71,5087616,1580.35,351868,1577.32,381041,543.08,1742266,450.63,8893450
16/10/2020 17:46,350.32,20680161,321.85,492398,351.57,455725,292.67,10214983,287.92,809632,161.34,2711581,27.83,526591,121.26,811245,86.43,550019,178.65,1654459,18.13,6179969,135.63,3426298,96.15,872212,82.93,354661,54.96,156549,3387.61,1444551,120.89,33789748,221.58,6720201,268.86,5134099,1580.35,352998,1576.86,384542,542.64,1752404,449.58,9048471
16/10/2020 17:47,350.27,21072000,321.79,499192,351.54,475015,292.54,10461372,287.97,812462,161.38,2716506,27.83,527906,121.27,814390,86.44,552078,178.62,1670157,18.12,6262587,135.6,3432988,96.15,880423,82.93,364829,54.97,157771,3384.87,1455456,120.71,34114349,221.46,6765498,268.89,5197814,1579.1,355017,1575.96,387479,542.13,1773156,449.43,9167982
16/10/2020 17:48,350.13,21334117,321.67,503752,351.39,486459,292.31,10561644,287.88,818925,161.37,2721936,27.83,531821,121.26,815365,86.44,552394,178.58,1679742,18.13,6322141,135.64,3445432,96.15,885195,82.93,366499,54.97,162866,3379.83,1475462,120.55,34467103,221.32,6827248,268.63,5234280,1576.75,356885,1573.2,390869,541.82,1781461,449.8,9264433
16/10/2020 17:49,350.07,21588207,321.62,508972,351.36,490948,292.18,10694577,287.95,824094,161.37,2731349,27.83,533289,121.25,817273,86.43,554043,178.4,1948678,18.13,6507516,135.63,3488164,96.15,890205,82.93,391494,54.96,173620,3377.18,1489390,120.46,34869154,221.05,6872598,268.17,5298898,1576.45,359604,1572.34,393982,541.1,1802694,448.88,9412810
16/10/2020 17:50,349.95,21676636,321.51,516598,351.21,497613,291.85,10871158,287.91,827352,161.32,2747315,27.83,545632,121.26,823806,86.43,557654,178.38,1989108,18.14,6525055,135.62,3522228,96.14,892448,82.93,393702,54.97,175613,3375.41,1517749,120.39,35294808,220.98,6946396,267.91,5378372,1575.2,362812,1571.8,397243,541.01,1818975,448.3,9602334
16/10/2020 17:51,349.94,21875559,321.53,520726,351.2,500356,291.84,10993708,287.83,831709,161.41,2769149,27.83,567320,121.26,825833,86.44,558241,178.43,2010385,18.14,6526627,135.64,3539740,96.17,899435,82.93,394790,54.97,182222,3378.24,1527568,120.57,35680791,220.88,6984642,267.82,5448472,1575.2,363642,1571.47,398815,541.72,1828492,449.48,9758404
16/10/2020 17:52,349.9,21950298,321.44,523497,351.14,504382,291.83,11085019,287.73,839181,161.48,2790711,27.83,599959,121.29,835856,86.44,559886,178.41,2032408,18.13,6528115,135.64,3546003,96.16,962579,82.92,413834,54.97,185963,3375,1534957,120.56,35917894,220.73,7034264,267.39,5506699,1574.34,365462,1570.51,400038,541.39,1836978,448.43,9872685
16/10/2020 17:53,349.83,22132505,321.38,527356,351.1,512132,291.67,11161059,287.74,850088,161.39,2800021,27.82,627477,121.27,842279,86.44,561334,178.45,2044556,18.14,6530651,135.63,3556853,96.17,964816,82.93,415358,54.97,185963,3376.24,1545953,120.65,36192768,220.97,7080456,267.73,5571987,1574.45,367402,1571.41,403489,541.93,1856969,448.96,9998263
16/10/2020 17:54,350,22338991,321.5,530147,351.23,515102,291.92,11561495,287.77,851567,161.43,2826735,27.83,643550,121.27,845020,86.44,565074,178.45,2056613,18.13,6547332,135.64,3560405,96.17,973584,82.93,416307,54.97,188475,3378.95,1554709,120.71,36464470,221.13,7124683,267.92,5609133,1575.55,369748,1571.65,404287,542.57,1874675,449.65,10106104
16/10/2020 17:55,350.08,22791112,321.55,532846,351.31,519944,292.13,11680149,287.88,854404,161.39,2840435,27.83,670596,121.26,846391,86.43,566775,178.46,2075730,18.14,6666317,135.63,3567898,96.15,974546,82.93,417071,54.97,190419,3381.26,1568699,120.66,36699309,221.14,7173083,268.04,5638813,1575.62,370457,1571.84,406543,542.76,1900230,449.92,10182315
16/10/2020 17:56,350.02,22985721,321.55,534441,351.27,521565,292.13,11764588,287.67,858313,161.4,2843023,27.83,679559,121.27,847589,86.43,567377,178.49,2090665,18.15,6678426,135.61,3586927,96.14,986447,82.93,419045,54.97,192522,3380.62,1575545,120.63,36878920,221.06,7211855,268.13,5676658,1576.1,374489,1572.16,409692,542.58,1907752,449.74,10297485
16/10/2020 17:57,349.99,23118547,321.49,535658,351.21,525502,291.97,11828996,287.66,863654,161.4,2848533,27.83,679559,121.28,852624,86.43,567728,178.46,2104665,18.15,6732614,135.63,3713819,96.14,997891,82.92,426729,54.97,195814,3378.61,1581255,120.5,37099553,220.96,7248068,267.91,5714528,1575.33,375844,1571.12,413403,542.02,1918415,449.31,10451373
16/10/2020 17:58,349.87,23191671,321.41,540962,351.14,529243,291.93,11873405,287.65,865551,161.35,2870324,27.83,685872,121.27,865515,86.43,574151,178.55,2170842,18.14,6791483,135.6,3729785,96.14,999783,82.92,427034,54.96,196260,3384.18,1592749,120.65,37345506,221.06,7308343,267.76,5745738,1575.69,376681,1572.51,416386,542.28,1925664,449.92,10534712
16/10/2020 17:59,349.93,23278876,321.45,542730,351.15,530822,292.02,11916563,287.66,871145,161.31,2880572,27.83,692136,121.26,866908,86.43,580615,178.55,2184769,18.14,6960964,135.59,3741739,96.14,1001001,82.93,439008,54.97,201241,3381.56,1604454,120.64,37527045,221,7333060,267.58,5793186,1575.04,378478,1571.3,417243,542.27,1930474,449.74,10617619
16/10/2020 18:00,349.83,23397219,321.42,544361,351.08,535027,291.98,11971747,287.63,872155,161.41,2915586,27.83,695912,121.27,907379,86.44,581974,178.49,2198207,18.15,6985201,135.6,3748477,96.14,1003520,82.93,439489,54.96,202491,3379.74,1611800,120.64,38533610,220.95,7363559,267.49,5842500,1574.12,381823,1570.11,418844,541.95,1934754,449.27,10684096
16/10/2020 18:01,349.8,23538415,321.32,545680,351.03,537767,291.79,12036716,287.64,879075,161.4,2940516,27.83,704086,121.27,908121,86.44,585881,178.46,2210186,18.15,7013404,135.59,3777094,96.14,1006012,82.93,450648,54.97,202814,3378.97,1614595,120.62,38619306,220.94,7373837,267.37,5853086,1574.16,383570,1570.27,419175,541.94,1935237,449.45,10694044
16/10/2020 18:02,349.79,23692681,321.29,547345,351.03,540054,291.8,12226832,287.62,881105,161.32,2985763,27.83,722154,121.26,912413,86.44,589916,178.48,2220863,18.14,7133784,135.6,3787306,96.14,1006574,82.92,454089,54.96,210447,3379.23,1624563,120.63,38898954,221.05,7415727,267.32,5906303,1574.41,387711,1570.17,423952,542.38,1943512,450,10825512
16/10/2020 18:03,349.84,23778374,321.3,547949,351.07,540939,291.8,12327309,287.68,882804,161.28,2995784,27.83,724343,121.25,922118,86.44,591097,178.58,2235471,18.14,7181850,135.57,3793017,96.14,1009431,82.93,454460,54.96,210476,3377.48,1632059,120.57,39048222,220.9,7439662,267.34,5941281,1574.17,389449,1569.64,425886,541.88,1950626,450.11,10925079
16/10/2020 18:04,349.81,23861187,321.39,550993,351.08,546032,291.64,12424124,287.68,884310,161.24,3014030,27.83,724828,121.24,928357,86.43,593121,178.53,2243614,18.14,7313087,135.54,3797460,96.14,1010984,82.93,464263,54.96,211457,3375.81,1639430,120.67,39320927,220.96,7462402,267.31,5975967,1573.88,390243,1570.7,428550,542.34,1959274,450.76,11046415
16/10/2020 18:05,349.82,23911756,321.4,552075,351.06,552401,291.79,12517835,287.64,887159,161.26,3034530,27.83,765397,121.25,930879,86.44,598535,178.49,2253974,18.14,7391174,135.54,3810066,96.14,1011608,82.92,464630,54.96,211757,3371.06,1652906,120.49,39520682,220.72,7504725,267,6061886,1571.32,394982,1567.54,433185,540.9,1970419,449.9,11132949
16/10/2020 18:06,349.61,24000243,321.24,556055,350.86,553940,291.44,12660706,287.5,891068,161.27,3044716,27.82,773477,121.25,933571,86.44,599957,178.46,2262706,18.14,7400481,135.54,3819947,96.14,1013292,82.93,468950,54.97,217777,3368.94,1666967,120.47,39747476,220.65,7575010,267.16,6100418,1571.32,395582,1567.04,434339,540.67,1987962,449.56,11194044
16/10/2020 18:07,349.64,24073193,321.22,557063,350.88,557122,291.4,12762987,287.66,898864,161.21,3078045,27.82,928390,121.23,945503,86.43,601764,178.49,2279513,18.14,7413490,135.55,3830953,96.14,1015233,82.92,469826,54.96,218324,3366.57,1687459,120.41,39915990,220.79,7611680,267.19,6129069,1570.66,397231,1567.31,436556,539.96,2011913,448.54,11295664
16/10/2020 18:08,349.63,24272972,321.2,586568,350.88,558970,291.33,12811988,287.65,902987,161.24,3089535,27.82,936337,121.24,952152,86.44,607510,178.46,2285825,18.15,7435451,135.55,3835513,96.13,1023034,82.93,476119,54.97,219452,3363.55,1704774,120.2,40455117,220.66,7657946,266.88,6183123,1570.62,400059,1567.14,438273,539.56,2025603,448.12,11493671
16/10/2020 18:09,349.58,24395560,321.12,591945,350.77,567102,291.12,12922879,287.63,904563,161.28,3105341,27.81,953297,121.25,965147,86.44,620700,178.54,2292473,18.14,7436397,135.55,3851275,96.14,1023135,82.93,476763,54.97,220679,3363.65,1714034,120.33,40684136,220.6,7699330,266.99,6210894,1570.6,401563,1567.04,440708,539.57,2038084,448.2,11595127
16/10/2020 18:10,349.6,24433103,321.14,593248,350.8,575513,291.27,13038057,287.65,907538,161.29,3122863,27.81,954108,121.25,967004,86.43,623966,178.54,2301689,18.15,7441466,135.53,3856901,96.13,1030971,82.93,484638,54.96,221728,3363.16,1725847,120.25,40954097,220.48,7762355,266.65,6282335,1569.68,408533,1565.01,445289,539.2,2044617,447.41,11727987
16/10/2020 18:11,349.24,24615206,320.87,602546,350.5,610514,290.87,13215641,287.35,915082,161.31,3142445,27.82,956841,121.26,974954,86.44,625177,178.52,2309075,18.15,7463908,135.54,3901897,96.13,1038641,82.93,485592,54.97,236435,3363.77,1743455,120.31,41267755,220.73,7833270,266.86,6326156,1571.38,411114,1566.92,448528,539.15,2058245,447.1,11867392
16/10/2020 18:12,349.58,24904521,321.13,621123,350.8,626570,291.1,13393985,287.65,941616,161.33,3148949,27.82,967336,121.25,977151,86.44,634578,178.56,2318427,18.15,7561109,135.55,3912126,96.14,1049550,82.93,486210,54.97,237210,3362.89,1752844,120.29,41485056,220.74,7880540,266.96,6349646,1571.3,413756,1567.16,451071,539.48,2064432,446.73,12014538
16/10/2020 18:13,349.61,25004803,321.18,623646,350.82,629317,291.16,13462214,287.67,943636,161.3,3168964,27.83,972198,121.25,979518,86.44,634944,178.58,2323185,18.14,7563805,135.56,3945162,96.14,1050310,82.93,487902,54.96,238293,3365.95,1768748,120.29,41699381,220.63,7922242,266.87,6386240,1571.08,415458,1566.54,453678,539.43,2071673,446.85,12140353
16/10/2020 18:14,349.55,25155046,321.09,628034,350.74,634152,291.04,13592111,287.59,950855,161.33,3251847,27.82,984743,121.25,986545,86.43,638211,178.61,2338302,18.14,7565002,135.57,4250432,96.14,1071965,82.93,488436,54.96,241368,3364.67,1778844,120.29,41828751,220.66,7952329,266.86,6417913,1570.15,417962,1565.76,456298,539.21,2077866,446,12334695
16/10/2020 18:15,349.52,25215353,321.08,630479,350.75,636036,291.1,13644748,287.55,951940,161.43,3266329,27.82,990763,121.26,993839,86.43,642364,178.55,2379416,18.15,7591618,135.56,4252034,96.13,1076491,82.93,492423,54.96,248899,3364,1783924,120.28,41955430,220.57,7981094,266.8,6464415,1571.38,419024,1566.93,458769,538.67,2092535,446.5,12451743
16/10/2020 18:16,349.43,25271995,321.11,631382,350.67,637833,291,13715398,287.51,955468,161.34,3277028,27.83,994794,121.25,995755,86.44,643224,178.55,2382983,18.15,7633675,135.56,4337759,96.13,1076736,82.93,495080,54.97,251837,3363.3,1800348,120.28,42148906,220.65,8011751,266.79,6493068,1570.05,419984,1566.03,460280,538.46,2110284,446.55,12539699
16/10/2020 18:17,349.53,25318327,321.08,643755,350.75,652475,290.97,13755272,287.48,957292,161.43,3292947,27.82,1000627,121.25,996510,86.44,643363,178.57,2387421,18.14,7645157,135.54,4341145,96.13,1105740,82.93,506988,54.96,264217,3360.69,1812009,120.11,42409645,220.53,8055152,266.44,6545289,1569.5,421193,1565.29,461893,537.5,2137682,445.83,12617937
16/10/2020 18:18,349.32,26400388,320.92,645431,350.57,657856,290.68,13862078,287.4,958558,161.45,3306012,27.82,1000791,121.25,997662,86.44,643980,178.59,2400440,18.13,7757472,135.52,4347371,96.12,1108975,82.92,512492,54.97,265134,3355,1834643,119.88,43124234,220.38,8131390,266.06,6605448,1567.33,424187,1564.88,463278,537.35,2145113,444.85,12831884
16/10/2020 18:19,349.13,26555852,320.74,649601,350.35,672621,290.4,14114041,287.31,960082,161.44,3317000,27.83,1001660,121.27,1006386,86.44,650551,178.57,2412212,18.12,7824963,135.52,4348540,96.11,1109589,82.93,513396,54.96,265591,3358.87,1934278,120.05,43412452,220.65,8188360,266.52,6649915,1567.66,425970,1564.67,464480,538.19,2160899,445.2,12923295
16/10/2020 18:20,349.38,26658095,320.97,650583,350.61,679777,290.69,14231465,287.5,962563,161.37,3327524,27.82,1001912,121.26,1010659,86.44,653596,178.49,2419589,18.1,7975278,135.49,4369195,96.1,1114627,82.92,513775,54.97,266283,3356.93,1945306,119.88,43643022,220.47,8240859,266.12,6676581,1566.31,427092,1564.15,466406,537.49,2174274,444.59,13022961
16/10/2020 18:21,349.16,26762054,320.75,652873,350.37,683192,290.24,14391734,287.37,970079,161.33,3341492,27.82,1002580,121.25,1026101,86.44,655210,178.42,2439345,18.1,8057704,135.49,4375120,96.11,1117338,82.93,517626,54.97,266768,3351.3,1963427,119.88,44052212,220.44,8298245,266.3,6764379,1567.39,431372,1562.97,469305,537.4,2184288,444.79,13190918
16/10/2020 18:22,349.22,27126901,320.79,656350,350.45,687586,290.42,14522967,287.39,971537,161.32,3355836,27.82,1009293,121.24,1047772,86.44,655616,178.32,2457003,18.1,8090347,135.48,4377804,96.11,1120929,82.93,526871,54.97,267733,3354.76,1974607,119.85,44331091,220.37,8342519,266.05,6784378,1566.14,441470,1562.85,472785,537.85,2193792,445.27,13338198
16/10/2020 18:23,349.1,27222321,320.77,659771,350.4,692805,290.33,14874639,287.27,976181,161.25,3383591,27.83,1010231,121.24,1051465,86.43,656709,178.21,2472378,18.11,8276735,135.46,4421518,96.09,1125078,82.92,550844,54.96,290976,3348.34,1996655,119.6,44731010,220.14,8434362,265.77,6836349,1563.53,444366,1560.14,475696,537.12,2218513,443.93,13506124
16/10/2020 18:24,348.76,27531478,320.27,666370,349.94,699019,290.02,15138759,287.14,994272,161.25,3399497,27.83,1057346,121.24,1058676,86.43,658023,178.19,2484599,18.11,8332903,135.47,4422313,96.1,1125808,82.92,555139,54.96,291355,3349.46,2011740,119.65,45089450,220.12,8470577,265.63,6899995,1566.03,446979,1561.52,478189,537,2225903,443.38,13677137
16/10/2020 18:25,348.74,27642155,320.42,668702,349.93,704461,289.85,15275331,287.13,998322,161.28,3410724,27.83,1080906,121.25,1060369,86.43,658716,178.2,2500632,18.1,8338426,135.48,4424251,96.11,1128543,82.92,557296,54.96,293997,3347.07,2029774,119.74,45360017,220.02,8518441,265.6,6956935,1564.65,449592,1560.67,483272,536.59,2240247,444.2,13861007
16/10/2020 18:26,348.58,27814760,320.27,671867,349.81,707645,289.86,15452577,286.88,1005893,161.23,3439541,27.82,1082660,121.24,1062066,86.44,660738,178.19,2539573,18.1,8371942,135.49,4494592,96.11,1129930,82.92,558825,54.95,304931,3352.4,2047860,119.72,45655664,220.02,8586424,265.72,6995904,1566.69,452329,1562.85,490455,537.15,2249848,444.8,14010397
16/10/2020 18:27,348.83,28455727,320.33,674424,350.07,711925,290.13,15616318,287.07,1010776,161.23,3455204,27.82,1082688,121.24,1067281,86.44,660838,178.19,2564875,18.12,8498726,135.51,4509569,96.11,1143966,82.92,601099,54.95,304975,3354,2066573,119.83,45956684,220.14,8612439,266.12,7035643,1567.68,454102,1563.48,492329,537.4,2261041,445.25,14156958
16/10/2020 18:28,348.97,28556570,320.54,676339,350.2,715096,290.3,15750288,287.14,1015260,161.23,3469389,27.82,1084287,121.24,1070736,86.43,661488,178.16,2604071,18.12,8557454,135.52,4516485,96.11,1157489,82.93,607998,54.96,310890,3356.85,2078865,119.85,46252897,220.25,8648284,266.28,7063968,1567.25,456912,1564.94,494733,537.69,2278327,445.61,14294723
16/10/2020 18:29,349.07,28690107,320.66,678884,350.27,718985,290.39,16087284,287.19,1020544,161.21,3475338,27.82,1085393,121.23,1078220,86.43,661988,178.21,2626899,18.12,8559727,135.51,4520264,96.1,1162615,82.93,612437,54.96,311353,3356.12,2088577,119.91,46473185,220.3,8683718,266.57,7106842,1568.4,458826,1566,499630,538.1,2284812,445.49,14401357
16/10/2020 18:30,349.16,28791896,320.73,680042,350.3,720473,290.39,16382998,287.28,1025085,161.25,3481845,27.82,1085680,121.24,1087616,86.44,666915,178.23,2638311,18.11,8583371,135.51,4522371,96.11,1173928,82.92,612741,54.96,311353,3355.69,2099834,119.92,46735233,220.29,8721716,266.63,7165626,1569.73,462700,1566,502379,538.55,2297819,445.77,14514203
16/10/2020 18:31,349.22,28904505,320.84,683387,350.44,722835,290.59,16468439,287.36,1031526,161.22,3496614,27.82,1086894,121.25,1097362,86.44,671833,178.24,2665136,18.11,8584762,135.52,4523135,96.1,1175404,82.92,616642,54.96,312095,3355.85,2112716,119.89,46944835,220.39,8763138,266.64,7221955,1569.98,463719,1565.56,505023,538.4,2307024,445.79,14572345
16/10/2020 18:32,349.07,29059273,320.68,687118,350.33,733124,290.54,16573079,287.22,1034404,161.21,3511435,27.82,1093368,121.24,1100824,86.44,671843,178.31,2716445,18.12,8588194,135.52,4523420,96.09,1177265,82.92,621482,54.96,312295,3361.4,2129117,119.92,47131621,220.4,8791766,266.53,7269033,1570.05,465231,1565.54,506948,538.43,2314765,445.4,14642274
16/10/2020 18:33,349.19,29174574,320.77,688467,350.39,737591,290.58,16660654,287.26,1038061,161.26,3520706,27.82,1095108,121.24,1107127,86.43,676373,178.25,2726897,18.11,8597090,135.51,4525996,96.08,1178432,82.92,624193,54.95,313349,3359,2146545,119.79,47413564,220.38,8826225,266.52,7312150,1569.86,467708,1565.6,508690,539.04,2322471,445.76,14736550
16/10/2020 18:34,348.99,29364400,320.58,691202,350.16,742034,290.57,16758561,287.05,1045846,161.27,3530094,27.82,1101037,121.24,1109123,86.44,679179,178.29,2737857,18.12,8607622,135.51,4527654,96.08,1180340,82.93,628603,54.95,314466,3360.78,2156364,119.81,47655542,220.47,8847186,266.65,7346586,1571.32,468527,1566.56,509805,539.39,2339821,446.4,14843812
16/10/2020 18:35,349.13,29452162,320.74,692173,350.42,744039,290.75,17032385,287.18,1047769,161.24,3549179,27.82,1105632,121.24,1123801,86.44,679667,178.29,2738906,18.12,8616883,135.5,4532878,96.08,1183528,82.93,631241,54.96,314666,3361.46,2168167,119.85,47885315,220.51,8878387,266.57,7371972,1572,473659,1566.46,511366,539.5,2344840,445.9,14912705
16/10/2020 18:36,349.17,30042412,320.79,694042,350.29,745682,290.53,17130073,287.11,1052698,161.24,3559856,27.82,1105632,121.24,1128727,86.44,692291,178.28,2754737,18.12,8617764,135.48,4551453,96.09,1183674,82.92,631718,54.96,315764,3359.45,2177342,119.73,48129700,220.4,8905879,266.58,7402982,1572.36,478262,1567.9,517307,539.56,2359254,446.3,14990421
16/10/2020 18:37,349.2,30134622,320.76,694996,350.37,937062,290.64,17198162,287.18,1057703,161.24,3562932,27.81,1109287,121.23,1135231,86.44,694524,178.3,2761462,18.1,8712435,135.48,4562397,96.08,1186404,82.92,631952,54.95,316876,3359.19,2184343,119.64,48473727,220.36,8928960,266.73,7435696,1573.89,480479,1570.2,523023,539.97,2366218,446.8,15082298
16/10/2020 18:38,349.24,30195247,320.82,696629,350.46,940410,290.62,17256448,287.26,1061535,161.22,3573255,27.82,1112500,121.23,1137535,86.44,696497,178.29,2769089,18.1,8725775,135.5,4567416,96.08,1186810,82.92,633152,54.95,316962,3357.39,2192222,119.6,48774071,220.31,8949295,266.65,7468008,1573.47,484418,1570.2,525861,539.68,2373528,446.3,15152818
